AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4060,"Model Makers and Patternmakers, Metal and Plastic",broad,4080,4.9,,,,,31.59,65710,1.5,19.25,23.25,29.3,37.4,46.99,"40,040","48,370","60,940","77,790","97,750",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4061,"Model Makers, Metal and Plastic",detailed,2610,6.9,,,,,32.97,68570,2.2,19.12,22.77,30.45,41.7,47.6,"39,760","47,360","63,340","86,740","99,010",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4062,"Patternmakers, Metal and Plastic",detailed,1470,6.8,,,,,29.14,60610,1.5,20.42,23.59,27.89,33.63,39.71,"42,460","49,070","58,000","69,960","82,590",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4070,"Molders and Molding Machine Setters, Operators, and Tenders, Metal and Plastic",broad,163270,1.3,,,,,22.24,46270,0.3,16.52,18.01,21.5,24.81,29.64,"34,370","37,460","44,720","51,590","61,640",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4071,Foundry Mold and Coremakers,detailed,12790,3.1,,,,,23.97,49860,0.6,17.87,20.13,23.13,27.57,30.12,"37,160","41,870","48,110","57,350","62,640",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,150470,1.4,,,,,22.1,45960,0.3,16.43,17.92,21.32,24.53,29.62,"34,170","37,270","44,350","51,020","61,600",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4080,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",broad,124590,1.6,,,,,24.05,50030,0.3,17.2,18.95,22.68,27.79,35.79,"35,780","39,420","47,180","57,800","74,450",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,124590,1.6,,,,,24.05,50030,0.3,17.2,18.95,22.68,27.79,35.79,"35,780","39,420","47,180","57,800","74,450",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4110,Tool and Die Makers,broad,56930,1.9,,,,,32.14,66860,0.4,21.48,24.75,30.79,37.87,44.56,"44,680","51,490","64,050","78,770","92,680",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4111,Tool and Die Makers,detailed,56930,1.9,,,,,32.14,66860,0.4,21.48,24.75,30.79,37.87,44.56,"44,680","51,490","64,050","78,770","92,680",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4120,"Welding, Soldering, and Brazing Workers",broad,447810,0.8,,,,,27.07,56300,0.2,18.72,22.34,25.36,30.14,37.02,"38,930","46,470","52,760","62,690","77,010",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4121,"Welders, Cutters, Solderers, and Brazers",detailed,416210,0.8,,,,,27.29,56760,0.2,18.87,22.5,25.84,30.29,37.28,"39,240","46,790","53,750","63,010","77,530",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",detailed,31600,2.6,,,,,24.15,50220,0.5,17.72,19.5,23.04,27.59,31.99,"36,860","40,560","47,920","57,390","66,540",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4190,Miscellaneous Metal Workers and Plastic Workers,broad,73880,1.6,,,,,23.66,49210,0.5,16.79,18.45,22.42,27.43,32.44,"34,920","38,370","46,640","57,060","67,480",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",detailed,14000,3.5,,,,,24.26,50450,0.8,16.92,19.55,23.44,28.08,31.9,"35,180","40,660","48,750","58,400","66,350",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4192,"Layout Workers, Metal and Plastic",detailed,5970,4.9,,,,,31.98,66520,1.9,19.22,24.48,30.71,38.21,45.12,"39,980","50,910","63,870","79,470","93,860",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4193,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,32410,2.6,,,,,21.69,45100,0.6,16.25,17.91,21.14,23.85,29.02,"33,790","37,260","43,960","49,600","60,370",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4194,"Tool Grinders, Filers, and Sharpeners",detailed,5600,5.8,,,,,25.59,53240,1.2,16.99,19.61,24.07,29.88,37.1,"35,350","40,800","50,060","62,150","77,170",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4199,"Metal Workers and Plastic Workers, All Other",detailed,15900,3.7,,,,,23.36,48580,0.7,16.99,18.84,22.09,26.01,31.5,"35,350","39,190","45,950","54,100","65,510",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-5100,Printing Workers,minor,201290,1,,,,,22.74,47290,0.3,16.15,18.03,22.03,26.38,30.38,"33,600","37,510","45,820","54,860","63,200",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-5110,Printing Workers,broad,201290,1,,,,,22.74,47290,0.3,16.15,18.03,22.03,26.38,30.38,"33,600","37,510","45,820","54,860","63,200",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-5111,Prepress Technicians and Workers,detailed,23840,2.3,,,,,24.43,50800,0.6,17.22,19.68,23.41,28.16,31.77,"35,810","40,930","48,690","58,580","66,080",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-5112,Printing Press Operators,detailed,144260,1.2,,,,,22.77,47360,0.4,16.03,17.98,22.01,26.8,30.54,"33,330","37,390","45,780","55,740","63,520",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-5113,Print Binding and Finishing Workers,detailed,33180,2.4,,,,,21.38,44460,0.5,15.49,17.75,20.33,23.62,28.44,"32,220","36,910","42,290","49,130","59,150",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-6000,"Textile, Apparel, and Furnishings Workers",minor,454710,0.9,,,,,18.19,37840,0.3,13.53,15.15,17.5,20,23.27,"28,150","31,510","36,390","41,600","48,410",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-6010,Laundry and Dry-Cleaning Workers,broad,198040,1.7,,,,,16.79,34920,0.4,13.19,14.6,16.78,18.06,20.77,"27,440","30,360","34,890","37,560","43,190",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-6011,Laundry and Dry-Cleaning Workers,detailed,198040,1.7,,,,,16.79,34920,0.4,13.19,14.6,16.78,18.06,20.77,"27,440","30,360","34,890","37,560","43,190",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-6020,"Pressers, Textile, Garment, and Related Materials",broad,26120,3.1,,,,,16.65,34640,0.7,13.07,14.36,16.85,18.24,20.7,"27,180","29,870","35,060","37,940","43,050",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-6021,"Pressers, Textile, Garment, and Related Materials",detailed,26120,3.1,,,,,16.65,34640,0.7,13.07,14.36,16.85,18.24,20.7,"27,180","29,870","35,060","37,940","43,050",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-6030,Sewing Machine Operators,broad,104880,1.6,,,,,18.08,37600,0.4,13.39,15.37,17.63,20.59,23,"27,860","31,960","36,670","42,830","47,840",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-6031,Sewing Machine Operators,detailed,104880,1.6,,,,,18.08,37600,0.4,13.39,15.37,17.63,20.59,23,"27,860","31,960","36,670","42,830","47,840",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-6040,Shoe and Leather Workers,broad,10730,4.6,,,,,18.4,38280,1.2,12.91,14.97,17.97,21.59,23.86,"26,860","31,140","37,380","44,920","49,620",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-6041,Shoe and Leather Workers and Repairers,detailed,7450,8,,,,,18.83,39160,1.4,13.56,15.03,18.17,21.96,25.26,"28,210","31,270","37,800","45,670","52,550",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-6042,Shoe Machine Operators and Tenders,detailed,3280,9,,,,,17.44,36280,2.2,12.77,13.99,17.14,20.72,22.94,"26,560","29,090","35,650","43,090","47,700",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-6050,"Tailors, Dressmakers, and Sewers",broad,16110,4.9,,,,,21.19,44060,1.2,14.22,16.81,19.28,23.44,29.6,"29,570","34,970","40,100","48,750","61,570",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-6051,"Sewers, Hand",detailed,2190,11,,,,,17.89,37210,2.1,13.31,16.03,17.54,19.58,22.87,"27,680","33,330","36,480","40,720","47,570",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-6052,"Tailors, Dressmakers, and Custom Sewers",detailed,13920,5.4,,,,,21.7,45140,1.3,14.38,16.94,20.02,24.14,30.61,"29,920","35,230","41,640","50,200","63,670",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-6060,"Textile Machine Setters, Operators, and Tenders",broad,49350,1.6,,,,,19.33,40200,0.4,14.8,17.33,18.73,21.48,23.65,"30,780","36,040","38,960","44,680","49,190",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-6061,Textile Bleaching and Dyeing Machine Operators and Tenders,detailed,5310,8.1,,,,,19.41,40380,1.5,14.57,17.16,18.36,21.77,23.12,"30,300","35,680","38,180","45,280","48,100",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",detailed,9000,4.4,,,,,19.01,39530,0.9,13.78,16.46,18.64,21.74,23.76,"28,650","34,230","38,760","45,220","49,420",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",detailed,13030,2.8,,,,,19.58,40720,0.5,14.4,17.5,19.01,21.74,23.62,"29,960","36,390","39,530","45,220","49,130",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",detailed,22020,2.5,,,,,19.29,40120,0.5,15.29,17.51,18.59,20.65,23.76,"31,790","36,420","38,670","42,940","49,420",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-6090,"Miscellaneous Textile, Apparel, and Furnishings Workers",broad,49480,2.3,,,,,22.72,47250,0.7,15.49,17.59,21.17,25.76,31.27,"32,210","36,590","44,030","53,590","65,050",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",detailed,12850,4.3,,,,,23.36,48580,1,17.26,18.92,22.29,27.54,30.73,"35,890","39,360","46,350","57,280","63,910",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-6092,Fabric and Apparel Patternmakers,detailed,2950,10,,,,,34.34,71420,4.3,16.25,20.49,30.17,45.16,59.39,"33,790","42,620","62,750","93,930","123,540",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-6093,Upholsterers,detailed,20140,2.7,,,,,22.76,47340,0.6,15.24,17.95,22.28,26.24,30.66,"31,690","37,340","46,340","54,580","63,770",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-6099,"Textile, Apparel, and Furnishings Workers, All Other",detailed,13530,6.1,,,,,19.5,40560,1.4,15.04,16.5,17.93,21.45,25.35,"31,270","34,320","37,280","44,620","52,730",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-7000,Woodworkers,minor,199920,1,,,,,21.94,45630,0.3,15.93,18.04,21.78,24.05,29,"33,130","37,530","45,300","50,020","60,310",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-7010,Cabinetmakers and Bench Carpenters,broad,77170,2.1,,,,,23.22,48290,0.5,17.14,18.67,22.44,26.81,30.64,"35,650","38,830","46,680","55,760","63,720",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-7011,Cabinetmakers and Bench Carpenters,detailed,77170,2.1,,,,,23.22,48290,0.5,17.14,18.67,22.44,26.81,30.64,"35,650","38,830","46,680","55,760","63,720",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-7020,Furniture Finishers,broad,14480,3.4,,,,,21.78,45300,0.6,15.46,18.11,21.41,23.91,29.34,"32,160","37,670","44,540","49,730","61,020",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-7021,Furniture Finishers,detailed,14480,3.4,,,,,21.78,45300,0.6,15.46,18.11,21.41,23.91,29.34,"32,160","37,670","44,540","49,730","61,020",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-7030,"Model Makers and Patternmakers, Wood",broad,500,16.7,,,,,28.58,59450,5,17.26,18.61,24.57,37.23,45.4,"35,900","38,710","51,110","77,440","94,430",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-7031,"Model Makers, Wood",detailed,280,20.6,,,,,30.61,63670,7.6,16.73,18.1,27.19,41.9,47.14,"34,800","37,660","56,550","87,150","98,050",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-7032,"Patternmakers, Wood",detailed,220,25.7,,,,,26.08,54240,6.3,18.08,19.79,23.86,28.53,40.28,"37,600","41,170","49,630","59,350","83,780",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-7040,"Woodworking Machine Setters, Operators, and Tenders",broad,102270,1.3,,,,,20.95,43570,0.3,15.15,17.72,20.72,23.41,27.58,"31,510","36,860","43,100","48,690","57,370",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",detailed,40850,1.9,,,,,20.95,43580,0.4,14.85,17.55,20.56,23.37,27.97,"30,890","36,510","42,770","48,620","58,170",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",detailed,61420,1.8,,,,,20.95,43570,0.3,15.44,17.84,20.86,23.42,27.32,"32,110","37,100","43,380","48,720","56,830",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-7090,Miscellaneous Woodworkers,broad,5490,7,,,,,22.15,46070,1.9,14.67,17.46,21.41,26.53,30.84,"30,510","36,320","44,530","55,180","64,150",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-7099,"Woodworkers, All Other",detailed,5490,7,,,,,22.15,46070,1.9,14.67,17.46,21.41,26.53,30.84,"30,510","36,320","44,530","55,180","64,150",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-8000,Plant and System Operators,minor,281600,0.9,,,,,37.16,77280,0.3,21.68,26.44,35.63,47.38,55.91,"45,100","55,000","74,100","98,540","116,290",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-8010,"Power Plant Operators, Distributors, and Dispatchers",broad,42980,2,,,,,50.32,104660,0.5,30.85,40.32,50.52,59.54,65.65,"64,160","83,860","105,080","123,830","136,550",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-8011,Nuclear Power Reactor Operators,detailed,5150,0.5,,,,,58.36,121380,0.1,47.42,52.61,59.08,62.73,71.78,"98,640","109,440","122,890","130,490","149,310",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-8012,Power Distributors and Dispatchers,detailed,8520,5.7,,,,,53.52,111320,0.9,34.83,43.37,51.31,62.95,74.17,"72,440","90,200","106,730","130,940","154,270",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-8013,Power Plant Operators,detailed,29320,2.4,,,,,47.97,99790,0.7,29.71,38.31,49.06,57.25,63.44,"61,790","79,690","102,040","119,080","131,940",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-8020,Stationary Engineers and Boiler Operators,broad,28250,2.1,,,,,40.37,83960,0.6,24.32,30.37,37.8,48.63,60.28,"50,590","63,160","78,620","101,150","125,390",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-8021,Stationary Engineers and Boiler Operators,detailed,28250,2.1,,,,,40.37,83960,0.6,24.32,30.37,37.8,48.63,60.28,"50,590","63,160","78,620","101,150","125,390",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-8030,Water and Wastewater Treatment Plant and System Operators,broad,128490,1.1,,,,,30.07,62540,0.4,18.8,23.1,28.86,35.95,43.78,"39,110","48,040","60,020","74,780","91,060",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-8031,Water and Wastewater Treatment Plant and System Operators,detailed,128490,1.1,,,,,30.07,62540,0.4,18.8,23.1,28.86,35.95,43.78,"39,110","48,040","60,020","74,780","91,060",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-8090,Miscellaneous Plant and System Operators,broad,81880,1.9,,,,,40.27,83760,0.6,23.21,30.89,40.19,49.35,54.3,"48,280","64,250","83,580","102,640","112,950",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-8091,Chemical Plant and System Operators,detailed,16610,5.2,,,,,38.45,79970,1.4,23.27,29.01,37.56,47.44,53.81,"48,400","60,330","78,120","98,660","111,930",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-8092,Gas Plant Operators,detailed,18030,3.5,,,,,42.65,88710,0.6,29.5,36.96,42.22,48.49,55.54,"61,350","76,870","87,820","100,870","115,520",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",detailed,33160,2.9,,,,,43.57,90630,0.9,27.46,37.27,46.5,51.12,55.71,"57,110","77,510","96,710","106,320","115,880",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-8099,"Plant and System Operators, All Other",detailed,14080,4.4,,,,,31.59,65700,1.1,19.57,23.51,30.03,37.73,45.46,"40,700","48,900","62,470","78,480","94,560",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9000,Other Production Occupations,minor,2527750,0.3,,,,,24.28,50510,0.2,16.7,18.49,22.62,28.33,35.03,"34,740","38,460","47,040","58,930","72,860",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9010,"Chemical Processing Machine Setters, Operators, and Tenders",broad,199730,1.4,,,,,28.51,59300,0.6,17.86,21.95,27.09,34.25,41.12,"37,160","45,660","56,350","71,250","85,520",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9011,Chemical Equipment Operators and Tenders,detailed,139630,1.6,,,,,29.19,60710,0.7,18,22.1,27.9,35.62,44.35,"37,440","45,970","58,040","74,080","92,250",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",detailed,60100,3.3,,,,,26.94,56030,1.1,17.4,21.35,24.81,30.74,38.34,"36,200","44,410","51,610","63,930","79,750",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9020,"Crushing, Grinding, Polishing, Mixing, and Blending Workers",broad,131430,1.3,,,,,24.71,51390,0.3,17.5,19.74,23.31,28.57,33.1,"36,390","41,050","48,470","59,420","68,840",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",detailed,26000,2.8,,,,,24.7,51380,0.6,17.56,19.44,23.34,28.87,33.29,"36,520","40,430","48,540","60,040","69,240",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9022,"Grinding and Polishing Workers, Hand",detailed,10510,4.7,,,,,21.64,45020,1.1,16.09,18,20.51,24.03,29.23,"33,480","37,450","42,660","49,980","60,810",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",detailed,94920,1.5,,,,,25.04,52090,0.4,17.69,20.6,23.55,28.78,33.75,"36,790","42,850","48,990","59,860","70,200",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9030,Cutting Workers,broad,51040,1.9,,,,,22.45,46700,0.4,16.8,18.57,22.2,25.53,29.18,"34,940","38,630","46,170","53,110","60,700",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9031,"Cutters and Trimmers, Hand",detailed,6060,5.3,,,,,19.74,41050,1.3,12.8,16.37,18.28,23.01,27.82,"26,630","34,050","38,020","47,850","57,870",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",detailed,44980,2,,,,,22.82,47460,0.4,17.27,18.96,22.39,25.87,29.39,"35,930","39,440","46,570","53,800","61,120",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9040,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",broad,58770,2.5,,,,,22.72,47260,0.7,16.65,18.44,22,25.28,30.51,"34,630","38,360","45,760","52,580","63,450",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",detailed,58770,2.5,,,,,22.72,47260,0.7,16.65,18.44,22,25.28,30.51,"34,630","38,360","45,760","52,580","63,450",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9050,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",broad,14280,3.4,,,,,24.49,50940,0.8,17.29,19.77,23.1,28.77,33.56,"35,960","41,130","48,040","59,830","69,800",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",detailed,14280,3.4,,,,,24.49,50940,0.8,17.29,19.77,23.1,28.77,33.56,"35,960","41,130","48,040","59,830","69,800",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9060,"Inspectors, Testers, Sorters, Samplers, and Weighers",broad,597370,0.7,,,,,25.7,53450,0.3,17.07,19.18,23.35,29.54,37.44,"35,510","39,890","48,570","61,440","77,860",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,597370,0.7,,,,,25.7,53450,0.3,17.07,19.18,23.35,29.54,37.44,"35,510","39,890","48,570","61,440","77,860",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9070,Jewelers and Precious Stone and Metal Workers,broad,22440,3.9,,,,,27.87,57960,2.4,17.11,19,25.26,33.56,42.09,"35,580","39,520","52,540","69,810","87,540",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9071,Jewelers and Precious Stone and Metal Workers,detailed,22440,3.9,,,,,27.87,57960,2.4,17.11,19,25.26,33.56,42.09,"35,580","39,520","52,540","69,810","87,540",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9080,Dental and Ophthalmic Laboratory Technicians and Medical Appliance Technicians,broad,64350,2.1,,,,,24.42,50800,0.6,16.94,18.4,22.63,28.56,35.79,"35,230","38,280","47,060","59,400","74,440",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9081,Dental Laboratory Technicians,detailed,34410,2.5,,,,,26.1,54290,0.8,17.62,19.43,23.85,29.84,36.99,"36,660","40,420","49,610","62,070","76,940",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9082,Medical Appliance Technicians,detailed,11280,5.7,,,,,25.35,52730,1.4,17.55,20.29,23.09,29.12,36.41,"36,510","42,210","48,030","60,580","75,740",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9083,Ophthalmic Laboratory Technicians,detailed,18660,4.8,,,,,20.76,43190,1,16.12,17.53,18.97,22.6,27.59,"33,530","36,470","39,460","47,010","57,380",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9110,Packaging and Filling Machine Operators and Tenders,broad,379060,0.8,,,,,21.44,44590,0.2,16.06,17.72,20.78,23.59,28.86,"33,390","36,850","43,220","49,070","60,030",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9111,Packaging and Filling Machine Operators and Tenders,detailed,379060,0.8,,,,,21.44,44590,0.2,16.06,17.72,20.78,23.59,28.86,"33,390","36,850","43,220","49,070","60,030",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9120,Painting Workers,broad,166680,1.3,,,,,25.13,52270,0.4,17.35,19.43,23.1,28.57,35.56,"36,080","40,420","48,060","59,430","73,970",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9123,"Painting, Coating, and Decorating Workers",detailed,7940,9.9,,,,,21.73,45210,1.7,15.13,17.8,20,24.21,29.24,"31,470","37,030","41,600","50,360","60,820",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",detailed,158740,1.2,,,,,25.3,52620,0.4,17.43,19.52,23.2,28.69,35.93,"36,260","40,590","48,250","59,680","74,730",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9140,Semiconductor Processing Technicians,broad,31460,1.8,,,,,28.93,60180,0.6,18.12,21.94,24.73,31.25,39.68,"37,690","45,640","51,430","65,010","82,540",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9141,Semiconductor Processing Technicians,detailed,31460,1.8,,,,,28.93,60180,0.6,18.12,21.94,24.73,31.25,39.68,"37,690","45,640","51,430","65,010","82,540",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9150,Photographic Process Workers and Processing Machine Operators,broad,4800,5.7,,,,,22.14,46050,1.9,14.47,16.91,19.52,24.11,33.08,"30,090","35,170","40,610","50,150","68,800",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9151,Photographic Process Workers and Processing Machine Operators,detailed,4800,5.7,,,,,22.14,46050,1.9,14.47,16.91,19.52,24.11,33.08,"30,090","35,170","40,610","50,150","68,800",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9160,Computer Numerically Controlled Tool Operators and Programmers,broad,197950,1.3,,,,,27.35,56890,0.3,18.52,22.02,25.67,30.69,37.4,"38,520","45,800","53,380","63,820","77,790",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9161,Computer Numerically Controlled Tool Operators,detailed,169450,1.5,,,,,26.11,54320,0.3,18.34,21.6,24.37,29.69,35.53,"38,140","44,930","50,690","61,760","73,890",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9162,Computer Numerically Controlled Tool Programmers,detailed,28500,1.8,,,,,34.72,72210,0.7,22.85,28.01,32.75,39.37,48.23,"47,530","58,270","68,120","81,890","100,320",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9190,Miscellaneous Production Workers,broad,608390,0.8,,,,,21.88,45520,0.2,15.49,17.6,20.75,24.47,29.91,"32,210","36,610","43,160","50,900","62,210",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9191,Adhesive Bonding Machine Operators and Tenders,detailed,11500,4,,,,,22.53,46850,1,15.12,17.9,22.34,25.77,29.24,"31,460","37,220","46,460","53,610","60,810",,
